row_id,ps1_mean,ps1_std,ps1_min,ps1_max,ps1_median,ps1_q25,ps1_q75,ps1_rms,ps1_energy,ps1_skew,ps1_kurt,ps2_mean,ps2_std,ps2_min,ps2_max,ps2_median,ps2_q25,ps2_q75,ps2_rms,ps2_energy,ps2_skew,ps2_kurt,ps3_mean,ps3_std,ps3_min,ps3_max,ps3_median,ps3_q25,ps3_q75,ps3_rms,ps3_energy,ps3_skew,ps3_kurt,ps4_mean,ps4_std,ps4_min,ps4_max,ps4_median,ps4_q25,ps4_q75,ps4_rms,ps4_energy,ps4_skew,ps4_kurt,ps5_mean,ps5_std,ps5_min,ps5_max,ps5_median,ps5_q25,ps5_q75,ps5_rms,ps5_energy,ps5_skew,ps5_kurt,ps6_mean,ps6_std,ps6_min,ps6_max,ps6_median,ps6_q25,ps6_q75,ps6_rms,ps6_energy,ps6_skew,ps6_kurt,ts1_mean,ts1_std,ts1_min,ts1_max,ts1_median,ts1_q25,ts1_q75,ts1_rms,ts1_energy,ts1_skew,ts1_kurt,ts2_mean,ts2_std,ts2_min,ts2_max,ts2_median,ts2_q25,ts2_q75,ts2_rms,ts2_energy,ts2_skew,ts2_kurt,ts3_mean,ts3_std,ts3_min,ts3_max,ts3_median,ts3_q25,ts3_q75,ts3_rms,ts3_energy,ts3_skew,ts3_kurt,ts4_mean,ts4_std,ts4_min,ts4_max,ts4_median,ts4_q25,ts4_q75,ts4_rms,ts4_energy,ts4_skew,ts4_kurt,fs1_mean,fs1_std,fs1_min,fs1_max,fs1_median,fs1_q25,fs1_q75,fs1_rms,fs1_energy,fs1_skew,fs1_kurt,fs2_mean,fs2_std,fs2_min,fs2_max,fs2_median,fs2_q25,fs2_q75,fs2_rms,fs2_energy,fs2_skew,fs2_kurt,vs1_mean,vs1_std,vs1_min,vs1_max,vs1_median,vs1_q25,vs1_q75,vs1_rms,vs1_energy,vs1_skew,vs1_kurt,ce_mean,ce_std,ce_min,ce_max,ce_median,ce_q25,ce_q75,ce_rms,ce_energy,ce_skew,ce_kurt,cp_mean,cp_std,cp_min,cp_max,cp_median,cp_q25,cp_q75,cp_rms,cp_energy,cp_skew,cp_kurt,eps1_mean,eps1_std,eps1_min,eps1_max,eps1_median,eps1_q25,eps1_q75,eps1_rms,eps1_energy,eps1_skew,eps1_kurt,se_mean,se_std,se_min,se_max,se_median,se_q25,se_q75,se_rms,se_energy,se_skew,se_kurt,is_fault
595,156.08861,15.236477,141.02,190.22,150.89,146.03,160.7,156.83102,147575820.0,1.402858,0.7079632,105.42605,45.434044,0.0,165.81,125.065,115.89,125.63,114.79832,79071920.0,-1.836538,1.5078961,1.7220762,0.8631372,0.0,10.555,1.977,1.898,2.031,1.9262575,22262.807,0.6996308,14.31846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.414628,0.021660345,8.365,8.469,8.415,8.396,8.434,8.414629,424835.9,0.060779985,-1.1736041,8.370305,0.02106114,8.321,8.422,8.37,8.352,8.389,8.370338,420375.34,0.04954407,-1.1238934,57.078445,0.2803861,56.449,57.387,57.195,56.873,57.278,57.07912,195481.56,-0.97177637,-0.24708052,61.217503,0.1999843,60.832,61.437,61.219,61.079247,61.41,61.217796,224857.12,-0.44207892,-1.2144132,58.45836,0.05354552,58.359,58.547,58.453,58.437,58.52,58.45838,205042.94,0.12454827,-0.7423799,52.38785,0.017938735,52.316,52.41,52.395,52.383,52.402,52.387836,164669.12,-1.8508905,4.3986044,6.564814,2.985225,0.0,20.351,7.671,7.594,7.75125,7.2106533,31196.111,-1.2827489,2.009464,8.943821,0.022991512,8.873,9.003,8.944,8.928,8.959,8.94385,47995.47,-0.069376856,-0.23539488,0.66976684,0.14573409,0.559,1.164,0.615,0.59375,0.62975,0.6851801,28.168306,2.0131845,3.0204794,18.792538,0.16176179,18.505,19.085,18.7795,18.7145,18.89,18.793217,21191.1,0.11921219,-0.7641479,1.4628336,0.015644532,1.434,1.493,1.462,1.455,1.4745,1.4629154,128.4073,0.14934593,-0.7596779,2364.67,200.07603,2166.0,2815.4,2296.0,2231.8,2427.6,2373.0637,33788590000.0,1.3921798,0.68764806,60.1039,24.172235,0.0,81.584,69.692,69.111,70.215,64.70733,251222.3,-2.0717173,2.6316032,0
596,173.20049,21.214376,141.02,190.27,188.77,146.02,188.93,174.49442,182689810.0,-0.6276705,-1.5530246,123.42602,56.775967,0.0,166.0,133.175,115.91,165.38,135.85706,110742830.0,-1.3871582,0.5837457,1.1468353,0.9955623,0.0,10.461,0.832,0.641,1.992,1.5186245,13837.323,2.8148024,17.748297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.412055,0.021872956,8.365,8.469,8.411,8.393,8.432,8.41208,424578.53,0.05023576,-1.1846619,8.368455,0.021323912,8.318,8.425,8.368,8.349,8.387,8.368485,420189.3,0.03755964,-1.1089811,56.95418,0.19699797,56.461,57.207,57.035,56.854248,57.102,56.954506,194628.95,-1.0858802,0.17638774,61.025414,0.17084964,60.766,61.426,61.031,60.886497,61.156,61.025654,223447.83,0.35245767,-0.37528142,58.52091,0.057895657,58.437,58.621,58.529,58.453,58.543,58.52092,205481.89,0.10073514,-0.9024155,52.37297,0.041027863,52.289,52.41,52.395,52.331,52.402,52.372982,164575.75,-0.9174988,-0.78497034,3.4114375,3.6885126,0.0,20.479,1.168,1.118,7.745,5.021991,15132.234,1.1045784,0.881595,8.936788,0.023936018,8.863,9.006,8.936,8.92075,8.953,8.93682,47920.055,-0.06542588,-0.1003799,0.74568343,0.12058734,0.595,1.172,0.74549997,0.65,0.759,0.7552103,34.220554,1.6455477,3.5805407,18.941032,0.2271957,18.577,19.386,18.893,18.817501,19.1085,18.942371,21528.807,0.2569159,-0.7599504,1.4810166,0.019735113,1.448,1.526,1.48,1.468,1.495,1.481146,131.6276,0.31150717,-0.2876094,2596.8865,283.7096,2165.8,2823.0,2807.8,2233.6,2809.8,2612.279,40944010000.0,-0.62823814,-1.5521343,32.06843,31.20507,0.0,97.876,11.476999,10.991,69.364,44.56357,119154.7,0.6216246,-1.3744109,1
597,156.16225,15.199237,141.04,190.2,151.0,146.13,160.82,156.9004,147706430.0,1.3951502,0.6939596,105.4942,45.44701,0.0,165.87,125.095,115.91,125.7,114.86603,79165230.0,-1.836009,1.5077052,1.7219702,0.8627847,0.0,10.781,1.977,1.898,2.047,1.9259934,22256.705,0.7234335,14.90465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.41524,0.02182552,8.363,8.472,8.415,8.396,8.435,8.415274,424900.97,0.061709225,-1.1820022,8.371296,0.021209022,8.318,8.425,8.371,8.353,8.39,8.371361,420478.16,0.055183545,-1.1128931,57.11813,0.24271351,56.547,57.383,57.207,57.0065,57.277,57.118626,195752.23,-1.0711855,-0.07867559,61.236183,0.19045311,60.855,61.453,61.262,61.102,61.414,61.236454,224994.2,-0.5318973,-1.1149206,58.48052,0.05207059,58.371,58.547,58.465,58.449,58.531,58.480537,205198.39,-0.32286188,-0.8682349,52.391354,0.012406402,52.363,52.418,52.391,52.383,52.402,52.39133,164691.1,0.037601057,-0.11893393,6.5740094,2.974901,0.0,20.316,7.678,7.587,7.749,7.2147727,31231.768,-1.2903943,2.0647252,8.942381,0.023439134,8.877,9.011,8.943,8.927,8.958,8.942414,47980.062,-0.008636303,-0.0562914,0.7094834,0.22626467,0.558,1.524,0.61,0.595,0.6545,0.7441163,33.222546,2.2025578,4.071036,18.759518,0.13839133,18.458,18.968,18.757,18.6705,18.884,18.76002,21116.297,-0.3887574,-0.6618918,1.4668,0.013805916,1.435,1.494,1.4635,1.459,1.478,1.4668636,129.10135,-0.10731772,-0.6079476,2366.369,200.0324,2166.0,2817.0,2297.8,2233.6,2429.8,2374.7546,33836761000.0,1.3829406,0.66790783,60.179813,24.175184,0.0,81.653,69.66,68.994,70.187,64.77891,251778.44,-2.081163,2.6564996,0
598,156.15672,15.231354,140.98,190.31,150.97,146.13,160.82,156.89778,147701490.0,1.3972579,0.7003866,105.46416,45.43964,0.0,165.84,125.055,115.85,125.66,114.835815,79123580.0,-1.8351295,1.5059086,1.7270983,0.8663526,0.0,10.812,1.977,1.914,2.047,1.9321698,22399.682,0.71434814,14.474276,0.1018557,0.5107202,0.0,4.354,0.0,0.0,0.0,0.5207359,1626.9952,5.9721265,37.941208,8.414441,0.021698296,8.365,8.47,8.415,8.396,8.434,8.41446,424818.84,0.055324186,-1.1300067,8.369524,0.020971105,8.317,8.424,8.369,8.351,8.388,8.369553,420296.5,0.044832204,-1.0996565,57.014256,0.23219404,56.441,57.277,57.113,56.863,57.187,57.014717,195040.67,-1.1059868,-0.022628905,61.348076,0.1487898,61.051,61.535,61.414,61.183,61.481,61.34826,225816.53,-0.5731559,-1.181973,58.478382,0.08058482,58.355,58.676,58.453,58.445,58.527,58.47843,205183.61,0.9729133,0.119607285,52.364113,0.044545397,52.285,52.418,52.391,52.316,52.402,52.36412,164520.06,-0.48493356,-1.5502987,6.5747213,2.9814596,0.0,20.479,7.674,7.594,7.746,7.218118,31260.736,-1.2602503,2.1150837,8.942328,0.024357133,8.874,9.016,8.944,8.926,8.959,8.942362,47979.496,-0.021586768,-0.11151699,0.65005,0.13627484,0.567,1.182,0.602,0.58175004,0.61925,0.66394746,26.449572,2.6695926,6.8965483,18.834368,0.28100422,18.446,19.464,18.7495,18.6525,19.0095,18.83643,21288.664,0.73969483,-0.3479591,1.4731336,0.026862148,1.436,1.534,1.466,1.4547501,1.48525,1.4733741,130.2499,0.78174645,-0.24233748,2366.468,200.72815,2166.0,2816.0,2297.8,2233.6,2429.8,2374.9116,33841234000.0,1.3902553,0.6867413,60.1694,24.18042,0.0,81.402,69.635,68.919,70.275,64.771164,251718.22,-2.0789135,2.6468132,0
599,156.14795,15.212732,141.13,190.36,150.98,146.16,160.77,156.88715,147681470.0,1.4076676,0.72561425,105.44357,45.441406,0.0,165.59,125.19,115.93,125.66,114.81753,79098380.0,-1.8359804,1.5070559,1.7228435,0.84021187,0.0,10.391,1.992,1.914,2.047,1.9167777,22044.22,0.26895815,11.94402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.41835,0.021816771,8.368,8.468,8.418,8.399,8.438,8.418431,425219.94,0.04258981,-1.1792778,8.372595,0.02111555,8.318,8.422,8.372,8.354,8.391,8.372667,420609.34,0.03856405,-1.1060835,56.901344,0.315176,56.199,57.289,57.066498,56.6785,57.117,56.902203,194271.66,-0.87303555,-0.43646073,61.334244,0.1488032,61.043,61.586,61.406,61.177002,61.443,61.33441,225714.61,-0.46879393,-1.1189101,58.41116,0.0823492,58.277,58.543,58.4355,58.371,58.453,58.4112,204712.12,-0.23948583,-1.0221777,52.342537,0.039376047,52.297,52.43,52.326,52.315002,52.370003,52.34256,164384.62,0.86803657,-0.7029667,6.5577917,2.953853,0.0,19.624,7.686,7.595,7.7582498,7.1913366,31029.191,-1.39855,1.8507888,8.949054,0.023614967,8.877,9.017,8.949,8.933,8.96525,8.949084,48051.664,-0.013288163,-0.005400821,0.71753323,0.2690707,0.56,1.556,0.614,0.58575,0.63025,0.7655367,35.16279,2.2066,3.5148258,18.739897,0.28027767,18.183,19.19,18.745,18.56175,18.988,18.74196,21075.666,-0.3668173,-0.9223979,1.4635834,0.023898292,1.418,1.503,1.466,1.448,1.48025,1.4637752,128.55826,-0.2724981,-0.7311485,2370.3647,199.39325,2171.0,2819.4,2303.0,2237.8,2433.8,2378.697,33949198000.0,1.3914487,0.6929085,59.83414,24.017818,0.0,79.533,69.442505,69.085,70.301,64.400055,248842.0,-2.0885658,2.669061,0
600,156.18279,15.274924,141.06,190.3,150.98,146.13,160.78,156.92784,147758080.0,1.3958826,0.68433493,105.44025,45.426662,0.0,165.88,125.19,115.84,125.65,114.80841,79085820.0,-1.8355789,1.5068489,1.7168565,0.8423203,0.0,10.352,1.977,1.914,2.031,1.9123302,21942.041,0.41359448,13.245316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.420771,0.021548308,8.375,8.47,8.42,8.401,8.441,8.420836,425462.94,0.03789037,-1.2370414,8.374195,0.020921662,8.325,8.422,8.374,8.356,8.392,8.37426,420769.34,0.03264306,-1.1309049,56.85906,0.27164486,56.199,57.121,57.02,56.6765,57.066,56.859688,193981.45,-0.9913599,-0.19840059,61.305344,0.13532244,61.043,61.449,61.381,61.162003,61.422,61.305477,225501.69,-0.5943284,-1.2676092,58.362038,0.0886747,58.219,58.461,58.381,58.268,58.449,58.362106,204368.11,-0.26367697,-1.7044055,52.31827,0.011223614,52.297,52.352,52.316,52.312,52.324,52.318287,164232.19,0.25057754,0.49648753,6.553592,2.9485555,0.0,19.779,7.678,7.59375,7.749,7.1853375,30977.443,-1.38094,1.8997095,8.950929,0.02239034,8.865,9.018,8.951,8.936,8.96525,8.950957,48071.785,-0.014892592,0.17590924,0.66436666,0.1431705,0.569,1.16,0.61249995,0.59075,0.62549996,0.67936677,27.692354,2.286868,4.4272933,18.72748,0.25604504,18.321,19.072,18.773499,18.45425,18.97025,18.729206,21046.988,-0.21735509,-1.6959375,1.4569837,0.023989752,1.418,1.49,1.4655,1.43425,1.47825,1.4571775,127.401985,-0.26339656,-1.6055644,2371.4517,200.54324,2171.8,2821.4,2303.6,2238.0,2435.6,2379.8428,33981913000.0,1.3753471,0.64565957,59.850895,24.009724,0.0,79.37,69.4505,68.953,70.134,64.41263,248939.22,-2.09337,2.6826525,0
601,156.20395,15.266815,141.1,190.3,151.0,146.18,160.77,156.94794,147795940.0,1.3978497,0.6891804,105.47447,45.432644,0.0,165.84,125.21,115.88,125.68,114.8422,79132380.0,-1.8358344,1.5079228,1.7197324,0.8480749,0.0,10.617,1.977,1.914,2.047,1.9174451,22059.572,0.5091754,13.95433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.421688,0.021856165,8.368,8.47,8.422,8.402,8.441,8.421758,425556.0,0.024283476,-1.166578,8.375719,0.021137372,8.326,8.425,8.375,8.358,8.394,8.375803,420924.47,0.038152102,-1.1205225,56.81823,0.25847116,56.199,57.117,56.932,56.631,57.023,56.818813,193702.64,-1.0242683,-0.05818574,61.29662,0.13799825,61.008,61.43,61.369,61.171,61.414,61.29677,225437.62,-0.6603846,-1.0602523,58.306282,0.10231967,58.113,58.473,58.289,58.219,58.383,58.306396,203978.14,0.11192278,-1.1755848,52.314194,0.010335043,52.285,52.332,52.312,52.305,52.324,52.314205,164206.56,-0.23400134,-0.14749373,6.5582185,2.9588244,0.0,19.763,7.684,7.613,7.74725,7.193767,31050.172,-1.377422,1.8875561,8.954965,0.023708686,8.88,9.031,8.9555,8.938,8.971,8.9549885,48115.098,0.015019614,-0.097705625,0.6421166,0.100174904,0.571,0.968,0.607,0.5875,0.6305,0.649755,25.330893,2.2528224,4.2012424,18.574833,0.2805009,18.055,19.013,18.566,18.325,18.84,18.576918,20706.111,-0.06470645,-1.4938424,1.4471834,0.024642874,1.395,1.489,1.4455,1.42575,1.467,1.4473897,125.69622,0.016909651,-1.1697538,2371.3538,201.39864,2171.8,2822.4,2302.0,2237.6,2434.2,2379.8342,33981667000.0,1.3821137,0.6562041,59.887028,24.040787,0.0,79.473,69.5025,68.781,70.158,64.45759,249286.81,-2.0877357,2.6677277,0
602,156.19725,15.2641115,141.02,190.44,151.02,146.16,160.73,156.94104,147782930.0,1.3976498,0.69003844,105.46439,45.445957,0.0,165.91,125.215,115.86,125.7,114.8383,79127010.0,-1.8355168,1.5063902,1.725307,0.8492967,0.0,10.484,1.992,1.914,2.047,1.9229842,22187.21,0.43919662,13.068857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.425632,0.02201068,8.373,8.48,8.425,8.406,8.445,8.425701,425954.7,0.021752331,-1.1626924,8.380291,0.021099938,8.331,8.432,8.38,8.361,8.399,8.3803835,421384.94,0.030466368,-1.1333537,56.76589,0.26949754,56.195,57.113,56.85,56.600002,56.973747,56.76652,193346.28,-0.72328293,-0.5244212,61.265858,0.14673923,60.969,61.437,61.3145,61.162003,61.41,61.26602,225211.53,-0.44886985,-1.1776468,58.241013,0.09456157,58.043,58.398,58.234,58.1875,58.297,58.2411,203521.53,-0.07928179,-0.6183177,52.23924,0.028384324,52.129,52.332,52.238,52.23,52.246,52.239235,163736.27,0.41940108,6.802602,6.5729146,2.9550679,0.0,20.133,7.693,7.62,7.75525,7.2056246,31152.615,-1.3551877,2.0154862,8.95928,0.023833832,8.888,9.027,8.96,8.943,8.976,8.959304,48161.477,-0.11122327,-0.35880727,0.65123343,0.11913976,0.561,1.164,0.61,0.596,0.63125,0.6618629,26.283749,2.5776763,7.0381236,18.62255,0.25986415,18.091,19.028,18.633,18.363499,18.82925,18.624334,20811.95,-0.2627935,-1.1051806,1.4488499,0.023639824,1.4,1.494,1.447,1.42875,1.46525,1.4490397,125.98297,-0.0004195889,-0.86694205,2370.4714,201.65968,2170.0,2823.4,2301.8,2236.4,2432.0,2379.0085,33958093000.0,1.3885198,0.67235744,60.081993,24.076067,0.0,79.86,69.453995,69.003,70.104,64.6517,250790.53,-2.101601,2.7079961,0
603,156.20996,15.255221,141.05,190.44,151.02,146.19,160.8,156.95299,147805420.0,1.3966526,0.6877371,105.47523,45.437016,0.0,165.79,125.104996,115.88,125.7,114.84483,79136020.0,-1.8359828,1.5078045,1.7133557,0.84197307,0.0,10.117,1.969,1.898,2.031,1.9090277,21866.32,0.39656135,12.555311,9.533333e-05,0.0058794753,0.0,0.434,0.0,0.0,0.0,0.005879342,0.20739998,69.19084,4998.6123,8.428932,0.022171872,8.375,8.484,8.429,8.41,8.448,8.428975,426285.72,0.03314136,-1.1362612,8.382028,0.02124714,8.334,8.436,8.382,8.363,8.401,8.382121,421559.72,0.034558073,-1.1242677,56.700817,0.23481002,56.117,56.945,56.837997,56.58525,56.864,56.7013,192902.25,-0.94247895,-0.29763535,61.211098,0.14433822,60.914,61.43,61.252,61.11925,61.329,61.211266,224809.14,-0.4501787,-0.88692766,58.189262,0.09451939,58.035,58.316,58.219,58.112,58.27175,58.18934,203159.94,-0.47375774,-1.2889347,52.149067,0.019927854,52.086,52.219,52.152,52.145,52.156,52.149063,163171.5,-0.9791265,5.6201825,6.556643,2.9517972,0.0,19.746,7.68,7.596,7.74825,7.18945,31012.912,-1.3747392,1.9022471,8.962766,0.022521228,8.902,9.032,8.964,8.948,8.97625,8.962786,48198.92,-0.039636973,-0.04043601,0.6504001,0.10819931,0.558,1.029,0.6125,0.595,0.63250005,0.6591905,26.071922,2.325439,4.7469893,18.785383,0.25654024,18.351,19.271,18.8415,18.5935,18.98725,18.787107,21177.322,-0.30249986,-1.0290009,1.4588338,0.025205702,1.414,1.504,1.4665,1.441,1.479,1.4590474,127.729164,-0.3455567,-1.052598,2370.047,200.26172,2170.0,2815.6,2301.8,2237.8,2433.6,2378.4294,33941563000.0,1.3795183,0.6556862,59.926907,24.038641,0.0,79.916,69.5755,68.973,70.106,64.493866,249567.53,-2.0933056,2.6851597,0
604,156.22565,15.248814,141.08,190.37,151.03,146.22,160.77,156.96745,147832700.0,1.3999362,0.6947148,105.48783,45.44182,0.0,165.93,125.21,115.88,125.7,114.85798,79154130.0,-1.8363523,1.5087802,1.7207766,0.846652,0.0,10.617,1.977,1.914,2.047,1.9177517,22066.629,0.47169822,13.656798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.4301405,0.022287281,8.373,8.483,8.43,8.41,8.45,8.430184,426408.03,0.04040876,-1.1217691,8.382863,0.021342173,8.333,8.434,8.382,8.365,8.401,8.382954,421643.5,0.04452759,-1.101451,56.634007,0.2563294,56.035,56.953,56.7285,56.449,56.842,56.634563,192448.42,-0.8959607,-0.3187166,61.1649,0.14141253,60.914,61.383,61.176003,61.0605,61.26475,61.165054,224469.84,-0.50783193,-0.95850605,58.15345,0.09057889,58.031,58.305,58.207,58.055,58.223,58.15352,202909.9,-0.14091967,-1.658715,52.094883,0.030441497,52.051,52.172,52.086,52.074,52.102,52.09491,162832.78,1.1514808,0.39477742,6.557222,2.9506161,0.0,19.864,7.676,7.593,7.743,7.1894903,31013.264,-1.3640609,1.9438334,8.963864,0.023094328,8.897,9.033,8.964,8.948,8.981,8.963893,48210.83,-0.010300712,-0.18388742,0.6700502,0.14749587,0.563,1.152,0.6195,0.596,0.63475,0.6858276,28.22157,2.212475,3.7759705,18.827028,0.23514706,18.389,19.228,18.817,18.60475,19.03325,18.828476,21270.69,-0.043400712,-1.3647916,1.4616501,0.021905666,1.416,1.502,1.4649999,1.441,1.482,1.4618114,128.21355,-0.13126235,-1.2698872,2370.803,200.71306,2170.0,2817.6,2302.2,2237.8,2433.8,2379.2427,33964773000.0,1.3810961,0.6579197,59.94484,24.041895,0.0,79.956,69.4265,68.892,70.137,64.511734,249705.83,-2.0942895,2.6892989,0
605,156.24254,15.251954,141.17,190.34,151.03,146.22,160.83,156.98474,147865250.0,1.3983467,0.69017416,105.49675,45.47999,0.0,166.0,125.28,115.91,125.73,114.8812,79186140.0,-1.8353668,1.5051503,1.7126442,0.8452112,0.0,10.18,1.969,1.898,2.031,1.9098213,21884.502,0.46961877,13.032009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.435797,0.02218641,8.383,8.486,8.435,8.417,8.455,8.435809,426977.25,0.026212664,-1.1545283,8.388292,0.021214278,8.342,8.441,8.387,8.37,8.407,8.388345,422186.0,0.046714325,-1.161959,56.589832,0.24637878,56.035,56.875,56.6405,56.43525,56.785,56.590366,192148.17,-0.7970625,-0.40711376,61.13339,0.12792468,60.922,61.32,61.166,61.023,61.240997,61.133507,224238.34,-0.4040041,-1.1598216,58.110508,0.09624069,57.953,58.312,58.058502,58.035,58.212997,58.110573,202610.33,0.40782687,-1.0962557,52.083073,0.019410037,52.051,52.16,52.078,52.074,52.09,52.08309,162758.9,1.8440971,5.0299416,6.5700054,2.9514809,0.0,20.024,7.678,7.6,7.746,7.2015057,31117.01,-1.3698725,1.9889457,8.970756,0.023619097,8.903,9.043,8.971,8.954,8.988,8.970778,48284.918,0.0022594056,-0.31191906,0.65710026,0.11187778,0.567,1.02,0.618,0.59425,0.63125,0.66639954,26.645298,2.0311954,3.0255895,18.72395,0.2657418,18.249,19.251,18.650501,18.53,19.015,18.725805,21039.346,0.15700601,-1.1996688,1.4545665,0.024807982,1.409,1.506,1.4475,1.43775,1.47925,1.4547749,126.98219,0.2526243,-0.9299035,2370.286,200.75487,2168.0,2818.2,2301.8,2237.6,2433.8,2378.7166,33949755000.0,1.3792852,0.6529674,60.113846,24.07024,0.0,79.858,69.520996,69.001,70.172,64.67917,251003.67,-2.1082952,2.7246761,0
606,156.24126,15.254365,141.12,190.36,151.04,146.22,160.82,156.98378,147863440.0,1.3975749,0.68993646,105.49036,45.467995,0.0,166.09,125.215,115.91,125.73,114.87064,79171590.0,-1.8357974,1.5063251,1.7100998,0.8446126,0.0,10.664,1.969,1.898,2.023,1.9072729,21826.14,0.50894195,13.6737995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,8.439841,0.021949707,8.389,8.491,8.439,8.42,8.459,8.439825,427383.84,0.0405589,-1.1508931,8.391508,0.021032387,8.342,8.443,8.391,8.373,8.41,8.391535,422507.12,0.043736525,-1.1288111,56.528812,0.26784128,55.957,56.863,56.602,56.32725,56.773,56.529438,191734.64,-0.66437405,-0.78227824,61.087708,0.13084571,60.84,61.266,61.1485,60.946,61.18375,61.087837,223903.44,-0.4974834,-1.1905774,58.019547,0.06578555,57.871,58.141,58.035,57.971,58.055,58.01958,201976.31,-0.1317565,-0.2778188,52.03876,0.043548353,51.969,52.102,52.055,51.988,52.078,52.038807,162482.25,-0.30786753,-1.6555617,6.5708323,2.9505439,0.0,19.874,7.684,7.61875,7.739,7.201878,31120.23,-1.376808,1.9612701,8.977823,0.023375086,8.907,9.046,8.978,8.960751,8.995,8.977853,48361.105,-0.026779164,-0.35411292,0.6555502,0.1332471,0.557,1.134,0.61249995,0.58500004,0.62975,0.66873354,26.832273,2.306293,4.696238,18.596584,0.21724534,18.156,19.068,18.5955,18.487251,18.68725,18.59783,20752.758,0.102956526,-0.103561886,1.4449166,0.020797895,1.398,1.495,1.447,1.432,1.4535,1.445064,125.29259,0.17508784,0.23670678,2369.652,200.7975,2169.8,2817.6,2301.6,2237.6,2432.0,2378.1077,33932372000.0,1.3829062,0.6630871,60.156773,24.082596,0.0,79.769,69.5595,69.165,70.192,64.72358,251348.48,-2.1101418,2.728694,0
607,156.23953,15.247371,141.16,190.38,151.03,146.22,160.82,156.98166,147859440.0,1.3993481,0.6916905,105.4693,45.472595,0.0,166.32,125.205,115.93,125.71,114.85313,79147440.0,-1.8356763,1.5057,1.7145884,0.8460233,0.0,10.539,1.977,1.898,2.031,1.9119258,21932.762,0.44742942,13.029108,0.01703067,0.10434037,0.0,1.041,0.0,0.0,0.0,0.10571266,67.050995,6.718985,46.417778,8.442501,0.022360621,8.385,8.497,8.442,8.423,8.462,8.442479,427652.75,0.059163686,-1.0920908,8.394487,0.02134582,8.344,8.445,8.394,8.376,8.413,8.394511,422806.88,0.055810455,-1.0918145,56.47565,0.24077992,55.941,56.773,56.59,56.3235,56.62875,56.47615,191373.33,-0.7594127,-0.5987924,61.052914,0.122825205,60.816,61.184,61.1075,60.937,61.164,61.05303,223648.34,-0.5911945,-1.1829972,57.963947,0.08426892,57.828,58.062,57.977,57.871,58.043,57.964012,201589.6,-0.34414428,-1.5408373,51.920372,0.040421333,51.816,52.02,51.906,51.895,51.92975,51.920387,161743.6,0.37676293,0.73464733,6.559951,2.961693,0.0,19.953,7.688,7.609,7.7452497,7.196521,31073.947,-1.3566536,1.9384248,8.979902,0.02232528,8.932,9.039,8.98,8.964,8.995,8.979928,48383.46,0.059437346,-0.43851763,0.64723337,0.1038231,0.562,0.959,0.61,0.58875,0.63125,0.6553705,25.770628,2.0163777,2.9769454,18.8417,0.2221652,18.463,19.328,18.8465,18.677,19.0645,18.842989,21303.494,0.19915128,-0.887331,1.4631331,0.021306854,1.425,1.507,1.4635,1.446,1.48225,1.4632858,128.47232,0.16885407,-0.87373567,2370.1248,200.7165,2169.8,2819.6,2301.8,2237.6,2433.0,2378.5364,33944609000.0,1.3821106,0.6590585,59.928524,24.04985,0.0,79.857,69.6155,68.965,70.137,64.4995,249611.1,-2.089574,2.6757605,0
